Date,Revenue,COGS,Operating_Expenses,Marketing_Expenses,Administrative_Expenses,RD_Expenses,Gross_Profit,Operating_Profit,Net_Profit,Gross_Profit_Margin,Operating_Profit_Margin,Net_Profit_Margin,Customer_Segment,Product_Service,Department_Business_Unit
2021-05,61660.2,12758.32,27152.34,6261.96,2335.91,5097.96,48901.87,8053.72,5342.95,0.79,0.13,0.09,Prime Members,Electronics,Sales
2021-05,196159.22,12282.19,9916.34,12604.69,4883.13,9175.94,183877.03,147296.93,142472.85,0.94,0.75,0.73,Prime Members,Electronics,Sales
2021-05,197931.61,21287.48,23435.65,9765.06,12146.12,1940.32,176644.13,129356.97,127498.03,0.89,0.65,0.64,International Customers,Amazon Prime Video,Sales
2021-05,154724.26,20468.23,12162.99,7117.26,4615.28,7482.41,134256.03,102878.09,99811.43,0.87,0.66,0.65,Non-Prime Members,Amazon Prime Video,Marketing
2021-05,130414.46,19879.15,25066.01,8154.66,3040.82,7185.55,110535.3,67088.26,63144.19,0.85,0.51,0.48,Non-Prime Members,Amazon Prime Video,Marketing
2021-05,96429.14,46250.18,29930.95,13109.12,8167.89,1861.79,50178.96,-2890.78,-6118.16,0.52,-0.03,-0.06,International Customers,Amazon Prime Video,Sales
2021-05,172069.25,19981.85,5750.65,6420.06,2129.6,9303.15,152087.41,128483.95,123767.86,0.88,0.75,0.72,Non-Prime Members,Amazon Prime Video,Marketing
2021-05,152709.68,20877.99,27434.15,13305.45,3101.96,6116.25,131831.69,81873.88,79362.01,0.86,0.54,0.52,Non-Prime Members,Amazon Prime Video,Sales
2021-05,74392.54,40375.93,20565.76,3145.75,12499.14,4273.53,34016.61,-6467.57,-9322.27,0.46,-0.09,-0.13,International Customers,Amazon Prime Video,Operations
2021-05,186639.08,27989.59,29334.57,12098.38,12029.15,7808.85,158649.48,97378.54,96024.45,0.85,0.52,0.51,Prime Members,Electronics,Marketing
2021-05,173380.59,41068.42,16625.24,13018.12,13896.8,3316.29,132312.16,85455.71,82019.72,0.76,0.49,0.47,International Customers,Amazon Prime Video,Operations
2021-05,192469.99,12614.65,26184.7,4363.63,13108.7,7241.59,179855.34,128956.72,126803.88,0.93,0.67,0.66,Prime Members,Electronics,Marketing
2021-05,158857.93,29502.85,6559.85,7594.5,10881.28,1357.4,129355.08,102962.04,101320.8,0.81,0.65,0.64,Prime Members,Electronics,Marketing
2021-05,142012.28,11344.54,13381.98,4151.5,2680.33,8554.67,130667.74,101899.26,98721.14,0.92,0.72,0.7,Non-Prime Members,Amazon Prime Video,Marketing
2021-05,112736.46,12506.13,6675.41,11185.85,12177.03,5033.54,100230.33,65158.49,62029.25,0.89,0.58,0.55,Non-Prime Members,Amazon Prime Video,Sales
2021-05,189909.27,46257.5,29383.58,8959.52,12991.64,6730.24,143651.77,85586.8,84283.31,0.76,0.45,0.44,Prime Members,Electronics,Marketing
2021-05,179909.58,15569.81,25424.35,10259.2,12388.07,2991.14,164339.77,113277.01,109484.15,0.91,0.63,0.61,Prime Members,Electronics,Sales
2021-05,56782.8,31296.83,26313.69,4554.33,8610.23,7093.66,25485.97,-21085.93,-24581.02,0.45,-0.37,-0.43,Non-Prime Members,Amazon Prime Video,Sales
2021-05,53955.05,26443.82,28449.13,4752.7,5027.72,7950.16,27511.22,-18668.49,-20424.56,0.51,-0.35,-0.38,Business Customers,Amazon Web Services (AWS),AWS
2021-05,106469.51,23893.73,7127.59,2539.47,12989.29,5258.92,82575.77,54660.51,51782.77,0.78,0.51,0.49,Prime Members,Electronics,Sales
2021-06,171583,45993.33,14639.94,6186.88,11453.12,6559.54,125589.67,86750.19,82868.9,0.73,0.51,0.48,Prime Members,Electronics,Sales
2021-06,198091.42,10872.94,6775.87,9276.68,14749.9,5106.93,187218.48,151309.1,148191.36,0.95,0.76,0.75,Prime Members,Electronics,Sales
2021-06,72562.53,36551.59,10269.83,13153.15,4024,9046.82,36010.95,-482.86,-3064.82,0.5,-0.01,-0.04,Non-Prime Members,Amazon Prime Video,Marketing
2021-06,139119.61,48535.78,10734.14,10670.06,4933.64,5480.82,90583.83,58765.17,56475.81,0.65,0.42,0.41,International Customers,Amazon Prime Video,Operations
2021-06,107133.63,32406.73,16727.68,7660.15,4753.38,8576.28,74726.9,37009.41,33567.84,0.7,0.35,0.31,Prime Members,Electronics,Marketing
2021-06,195487.16,47472.9,11714.05,14390.56,12303.02,8212.17,148014.26,101394.46,96638.03,0.76,0.52,0.49,Prime Members,Electronics,Sales
2021-06,176317.84,12090.32,7524.45,11350.19,4429.79,4694.54,164227.52,136228.54,132541.57,0.93,0.77,0.75,Prime Members,Electronics,Sales
2021-06,175749.31,26751.73,9187.28,14092.15,2866.58,3070.76,148997.57,119780.81,118481.83,0.85,0.68,0.67,International Customers,Amazon Prime Video,Sales
2021-06,120303.97,20406.31,8681.89,8858.64,14981.29,4654.74,99897.66,62721.1,59878.36,0.83,0.52,0.5,International Customers,Amazon Prime Video,Operations
2021-06,112222.93,39232.84,29326.92,5365.76,2322.62,8435.96,72990.09,27538.83,22975.53,0.65,0.25,0.2,Prime Members,Electronics,Marketing
2021-06,91011.06,49251.88,23982.31,2686.75,12858.17,3048.69,41759.18,-816.75,-2194.6,0.46,-0.01,-0.02,Prime Members,Electronics,Marketing
2021-06,58456.32,20261.2,29194.04,11439.1,6749.77,5719.93,38195.12,-14907.71,-19863.22,0.65,-0.26,-0.34,Business Customers,Amazon Web Services (AWS),AWS
2021-06,179708.36,36166.98,15993.51,3576.94,12941,8254.87,143541.37,102775.05,97978.77,0.8,0.57,0.55,International Customers,Amazon Prime Video,Sales
2021-06,171935.15,17923.91,11959.21,5936.08,9210.07,4181.3,154011.25,122724.59,121411.5,0.9,0.71,0.71,Business Customers,Amazon Web Services (AWS),AWS
2021-06,199957.65,32613.21,24957.33,8922.12,13721.21,6779.89,167344.44,112963.9,108230.24,0.84,0.56,0.54,Prime Members,Electronics,Marketing
2021-06,199495.53,28557.3,13156.35,9337.42,14040.51,3210.68,170938.23,131193.27,128740.74,0.86,0.66,0.65,Prime Members,Electronics,Sales
2021-06,133314.76,48880.21,12484.58,9807.58,2118.28,1983.52,84434.54,58040.59,53661.75,0.63,0.44,0.4,Prime Members,Electronics,Sales
2021-06,165348.11,34341.09,10812.65,4161.32,2980.36,8149.46,131007.02,104903.24,102229.7,0.79,0.63,0.62,Prime Members,Electronics,Sales
2021-06,191714.86,23980.25,8241.97,6936.59,5254.66,1890.72,167734.6,145410.66,142647.24,0.87,0.76,0.74,Non-Prime Members,Amazon Prime Video,Sales
2021-06,177447.11,14563.83,11411.58,10023.52,10701.1,3442.43,162883.28,127304.64,123767.67,0.92,0.72,0.7,Non-Prime Members,Amazon Prime Video,Marketing
2021-06,87102.22,16049.87,13882.99,14607.65,13547.54,8695.98,71052.34,20318.18,16220.27,0.82,0.23,0.19,Non-Prime Members,Amazon Prime Video,Marketing
2021-06,117581.62,19012.68,21849.86,11459.2,7979.25,4118.22,98568.94,53162.41,52027.26,0.84,0.45,0.44,Business Customers,Amazon Web Services (AWS),AWS
2021-06,69373.91,20038.67,6564.12,13993.85,9890.65,9757.41,49335.25,9129.22,5756.59,0.71,0.13,0.08,International Customers,Amazon Prime Video,Sales
2021-06,193107.65,44024.64,10262.67,11908.76,4450.5,9817.61,149083.01,112643.47,110896.54,0.77,0.58,0.57,Prime Members,Electronics,Marketing
2021-06,140926.2,32448.91,25225.59,9692.32,12464.57,3414.48,108477.28,57680.32,55296.52,0.77,0.41,0.39,International Customers,Amazon Prime Video,Operations
2021-06,84296.42,30935.64,8673.05,4496.3,14575.27,1368.8,53360.78,24247.36,21855.49,0.63,0.29,0.26,Non-Prime Members,Amazon Prime Video,Sales
2021-06,150755.1,14590.75,13566.13,10666.91,5491.79,7345.57,136164.35,99093.95,96217.71,0.9,0.66,0.64,Prime Members,Electronics,Marketing
2021-06,142719.24,44405.59,26616.47,10103.93,8432.74,5058.88,98313.65,48101.63,45765.08,0.69,0.34,0.32,Prime Members,Electronics,Marketing
2021-06,103724.41,38912.57,8873.13,9832.1,3119.51,1906.78,64811.84,41080.32,39650.87,0.62,0.4,0.38,Business Customers,Amazon Web Services (AWS),AWS
2021-06,67033.64,12706.73,7068.42,8367.22,9268.78,7367.71,54326.9,22254.79,20672.27,0.81,0.33,0.31,International Customers,Amazon Prime Video,Operations
2021-07,150735.98,38313.4,17113.45,8872.54,8536.18,1280.57,112422.58,76619.83,75486.08,0.75,0.51,0.5,Business Customers,Amazon Web Services (AWS),Sales
2021-07,128046.16,31741.53,12560.49,6347.75,3877.67,8831.77,96304.63,64686.94,61805.94,0.75,0.51,0.48,Non-Prime Members,Amazon Prime Video,Marketing
2021-07,165847.76,13269.01,19085.21,8751.07,7746.86,2247.87,152578.74,114747.74,109929.95,0.92,0.69,0.66,International Customers,Amazon Prime Video,Operations
2021-07,128024.53,28332.03,25095.12,4568.23,6343.36,2145.81,99692.5,61539.98,60077.28,0.78,0.48,0.47,Non-Prime Members,Amazon Prime Video,Sales
2021-07,177827.23,29387.85,8428.71,12467.27,8783.8,2581.05,148439.37,116178.54,111393.48,0.83,0.65,0.63,Business Customers,Amazon Web Services (AWS),Sales
2021-07,132786.03,16630.98,19517.48,4415.1,9613.51,9642.4,116155.04,72966.56,69033.12,0.87,0.55,0.52,Business Customers,Amazon Web Services (AWS),Sales
2021-07,134140.7,47827.93,17637.72,3104.56,2110.44,7238.52,86312.77,56221.52,52671.53,0.64,0.42,0.39,Prime Members,Electronics,Sales
2021-07,181498.04,43999.01,8601.97,7671.2,11893.08,8212.34,137499.03,101120.44,97539.32,0.76,0.56,0.54,International Customers,Amazon Prime Video,Operations
2021-07,110522.43,36760.89,20599.96,10558,11269.19,4578.71,73761.54,26755.68,22448.77,0.67,0.24,0.2,International Customers,Amazon Prime Video,Sales
2021-07,70102.28,28491.82,11841.01,7690.32,6761.72,4026.81,41610.46,11290.6,9862.92,0.59,0.16,0.14,Prime Members,Electronics,Sales
2021-07,54317.4,26470.62,17195.86,5597.8,2688.17,3110.36,27846.78,-745.41,-3764.42,0.51,-0.01,-0.07,International Customers,Amazon Prime Video,Operations
2021-07,163270.59,36038.94,7056.81,9256.23,11814.12,5325.83,127231.65,93778.66,89990.3,0.78,0.57,0.55,Non-Prime Members,Amazon Prime Video,Marketing
2021-07,143046.43,31817.27,16489.6,6511.03,14417.28,5966.46,111229.16,67844.79,64497.51,0.78,0.47,0.45,Non-Prime Members,Amazon Prime Video,Marketing
2021-07,155611.97,12490.92,12661.59,14127.28,5121.97,6685.97,143121.04,104524.23,100193.11,0.92,0.67,0.64,Business Customers,Amazon Web Services (AWS),Sales
2021-07,81944.62,30500.11,25559.53,13994.39,6205.82,3314.07,51444.52,2370.71,1081.63,0.63,0.03,0.01,Non-Prime Members,Amazon Prime Video,Marketing
2021-07,70455.72,42256.14,6424.47,8530.83,4389.57,9537.89,28199.58,-683.18,-4445.98,0.4,-0.01,-0.06,International Customers,Amazon Prime Video,Sales
2021-07,52181.7,28369.6,15465.18,6262.49,9500.17,2527.83,23812.1,-9943.57,-13079.68,0.46,-0.19,-0.25,Prime Members,Electronics,Marketing
2021-07,102588.13,12078.26,16460.79,11582.72,4012.94,9690.88,90509.87,48762.55,46245.9,0.88,0.48,0.45,Business Customers,Amazon Web Services (AWS),AWS
2021-07,138487.65,41451.13,23125.15,2477.27,6630.52,1133.71,97036.53,63669.88,61308.78,0.7,0.46,0.44,Prime Members,Electronics,Marketing
2021-07,108836.61,18054.55,19357.19,8172,11061.17,5330.13,90782.06,46861.57,43378.24,0.83,0.43,0.4,Business Customers,Amazon Web Services (AWS),AWS
2021-07,115621.24,20344.83,21680.31,6372.2,9281.51,4000.31,95276.4,53942.07,49378.09,0.82,0.47,0.43,Business Customers,Amazon Web Services (AWS),Sales
2021-07,185623.8,16588.25,24426.23,13966.97,7024.01,5042.11,169035.55,118576.23,115591.52,0.91,0.64,0.62,Prime Members,Electronics,Marketing
2021-07,102238.32,23208.6,26555.07,2156.04,7463.24,6135.98,79029.72,36719.38,32420.49,0.77,0.36,0.32,Non-Prime Members,Amazon Prime Video,Marketing
2021-07,127098.42,40270.06,12846.89,9186.59,9307.44,4920.3,86828.36,50567.14,47958.51,0.68,0.4,0.38,Non-Prime Members,Amazon Prime Video,Marketing
2021-07,167547.95,30775.43,18450.57,11628.63,2076.24,4733.62,136772.52,99883.46,98473.88,0.82,0.6,0.59,Non-Prime Members,Amazon Prime Video,Marketing
2021-07,109481.42,18195.25,26002.7,8305.23,3020.63,7594.51,91286.17,46363.09,45117.07,0.83,0.42,0.41,Non-Prime Members,Amazon Prime Video,Sales
2021-07,143313.01,45113.2,29736.28,3110.24,13456.35,7172.89,98199.8,44724.04,43518.71,0.69,0.31,0.3,Prime Members,Electronics,Marketing
2021-07,179354.56,45183.27,27237.98,14642,3012.43,8499.44,134171.28,80779.43,78258.83,0.75,0.45,0.44,International Customers,Amazon Prime Video,Operations
2021-07,192428.09,44823.14,14286.68,8734.14,11188.45,3249.63,147604.96,110146.06,107797.11,0.77,0.57,0.56,Business Customers,Amazon Web Services (AWS),Sales
2021-07,72061.02,19551.85,9879.16,9984.42,13960.5,6485.76,52509.17,12199.34,8327.59,0.73,0.17,0.12,Prime Members,Electronics,Sales
2021-07,188988.14,28049.57,17234.81,5075.93,5518.89,6266.75,160938.57,126842.19,122870.9,0.85,0.67,0.65,Non-Prime Members,Amazon Prime Video,Marketing
2021-08,123817.44,49399.59,23541.04,8285.48,6816.39,4327.64,74417.86,31447.32,30243.9,0.6,0.25,0.24,Non-Prime Members,Amazon Prime Video,Sales
2021-08,88736.66,40880.5,17314.23,7578.94,9395.98,5374.52,47856.16,8192.49,6308,0.54,0.09,0.07,Prime Members,Electronics,Marketing
2021-08,118870.36,11086.7,17079.52,2973.65,13462.22,3824.04,107783.67,70444.24,68347.2,0.91,0.59,0.57,Business Customers,Amazon Web Services (AWS),AWS
2021-08,197004.89,12608.18,25955.76,3380.08,14244.77,2276.6,184396.7,138539.49,135349.04,0.94,0.7,0.69,Prime Members,Electronics,Marketing
2021-08,123892.71,28557.26,14035.09,12887.14,11614.32,2924.21,95335.46,53874.69,52296.63,0.77,0.43,0.42,Prime Members,Electronics,Marketing
2021-08,99312.74,46368.81,26494.87,5117.66,3126.06,1949.62,52943.93,16255.73,14719.96,0.53,0.16,0.15,International Customers,Amazon Prime Video,Sales
2021-08,145010.13,31548.07,15170.12,4534.46,10699,7147.63,113462.06,75910.85,71135.69,0.78,0.52,0.49,Prime Members,Electronics,Marketing
2021-08,86021.84,29912.5,13205.83,8563.85,7333.95,6946.55,56109.34,20059.17,15842.36,0.65,0.23,0.18,International Customers,Amazon Prime Video,Sales
2021-08,61379.5,14218.95,16349.75,11993.71,8119.11,9555.46,47160.55,1142.52,-580.1,0.77,0.02,-0.01,Business Customers,Amazon Web Services (AWS),Sales
2021-08,69331.96,36271.2,24061.17,2805.3,2638.93,7567.11,33060.75,-4011.76,-6638.03,0.48,-0.06,-0.1,Prime Members,Electronics,Marketing
2021-08,69206.88,42884.13,8150.05,9498.5,4483.81,1468.41,26322.75,2721.98,299.49,0.38,0.04,0,Prime Members,Electronics,Sales
2021-08,72785.4,25216.8,9910.48,3549.74,12276.68,8958.21,47568.6,12873.5,8709.49,0.65,0.18,0.12,Non-Prime Members,Amazon Prime Video,Marketing
2021-08,70824.08,41024.47,28786.12,2473.99,7901.46,8764.08,29799.6,-18126.05,-21166.91,0.42,-0.26,-0.3,Prime Members,Electronics,Sales
2021-08,146131.21,48579.07,9387.29,2685.67,5921.61,4989.88,97552.15,74567.69,73056.29,0.67,0.51,0.5,Non-Prime Members,Amazon Prime Video,Sales
2021-08,77282.01,18150.66,19193.18,12844.13,6992.25,6272.77,59131.35,13829.02,9873.05,0.77,0.18,0.13,Non-Prime Members,Amazon Prime Video,Marketing
2021-08,101850.09,30933.19,19482.86,3533.64,13107.19,9784.7,70916.91,25008.5,22420.95,0.7,0.25,0.22,Non-Prime Members,Amazon Prime Video,Marketing
2021-08,184518.26,21485.52,17240.61,2586.97,11736.99,5790.74,163032.74,125677.44,123625.74,0.88,0.68,0.67,Business Customers,Amazon Web Services (AWS),Sales
2021-08,121094.25,41714.18,21118.63,7692.7,5540.1,9147.9,79380.07,35880.74,33378.75,0.66,0.3,0.28,International Customers,Amazon Prime Video,Sales
2021-08,150133.66,33103.73,10745.67,12971.92,3527.52,1747.35,117029.93,88037.47,85046.44,0.78,0.59,0.57,Non-Prime Members,Amazon Prime Video,Sales
2021-08,75847.98,35383.3,18816.56,5411.31,5275.98,2719.47,40464.68,8241.37,5868.91,0.53,0.11,0.08,Prime Members,Electronics,Marketing
2021-08,78843.35,41916.57,14304.33,7482.26,13969.83,4966.79,36926.79,-3796.44,-5764.06,0.47,-0.05,-0.07,Prime Members,Electronics,Sales
2021-08,56130.29,25838.82,21541.68,2518.99,9560.65,6262.81,30291.47,-9592.67,-12186.68,0.54,-0.17,-0.22,Non-Prime Members,Amazon Prime Video,Sales
2021-08,75340.26,46603.6,8530.59,7838.02,8935.24,8346.05,28736.66,-4913.25,-5989.94,0.38,-0.07,-0.08,Non-Prime Members,Amazon Prime Video,Sales
2021-08,91788.55,31321.15,19271.94,9508.97,9753.12,9894.36,60467.4,12039.01,7949.02,0.66,0.13,0.09,Prime Members,Electronics,Sales
2021-08,76551.57,16318.19,9631.76,9421.79,6758.37,4499.66,60233.38,29921.8,28238.02,0.79,0.39,0.37,Non-Prime Members,Amazon Prime Video,Marketing
2021-08,63305.38,37835.96,11966.08,6321.55,12492.39,1426.74,25469.42,-6737.34,-7912.96,0.4,-0.11,-0.12,International Customers,Amazon Prime Video,Operations
2021-08,68095.38,41730.45,10467.75,6101.93,8802.72,8210.54,26364.93,-7218.01,-10832.81,0.39,-0.11,-0.16,International Customers,Amazon Prime Video,Operations
2021-08,119116.82,22670.47,9570.94,3386.11,3517.72,6439.43,96446.35,73532.15,69436.4,0.81,0.62,0.58,Business Customers,Amazon Web Services (AWS),AWS
2021-08,80950.06,44287.17,25642.77,6768.38,3677.85,2786.89,36662.89,-2213,-6468.31,0.45,-0.03,-0.08,Non-Prime Members,Amazon Prime Video,Sales
2021-08,104640.48,46245.73,12142.69,3293.43,8979.17,5453.46,58394.75,28526,25551.97,0.56,0.27,0.24,Business Customers,Amazon Web Services (AWS),AWS
2021-08,125512.59,21076.18,28178.09,11965.75,14175.41,7680.79,104436.41,42436.36,40614.89,0.83,0.34,0.32,Business Customers,Amazon Web Services (AWS),AWS
2021-09,153559.22,49340.86,29248.16,14561.57,6008.58,7933.71,104218.37,46466.35,42517.44,0.68,0.3,0.28,Business Customers,Amazon Web Services (AWS),Sales
2021-09,55896.82,15628.46,19281.51,14610.97,13304.04,5496.57,40268.36,-12424.72,-16223.57,0.72,-0.22,-0.29,Non-Prime Members,Amazon Prime Video,Sales
2021-09,169911.56,18080.63,8575.03,13245.92,11933.24,3746.93,151830.93,114329.81,112344.72,0.89,0.67,0.66,Business Customers,Amazon Web Services (AWS),AWS
2021-09,144185.06,17368.99,14363.71,9810.3,5221.56,9763.68,126816.06,87656.82,83043.18,0.88,0.61,0.58,International Customers,Amazon Prime Video,Operations
2021-09,62263.85,45759.59,24943.31,11111.25,2472.43,6970.26,16504.27,-28992.99,-30410.47,0.27,-0.47,-0.49,Business Customers,Amazon Web Services (AWS),Sales
2021-09,181036.79,36171.7,14184.77,5707.68,3324.01,4674.14,144865.09,116974.5,112043.74,0.8,0.65,0.62,International Customers,Amazon Prime Video,Operations
2021-09,188130.86,16084.17,7175.43,10200.02,11470.42,3524.17,172046.69,139676.65,135235.66,0.91,0.74,0.72,International Customers,Amazon Prime Video,Sales
2021-09,59161.69,27612.94,18919.62,7923.44,4595.71,7579.93,31548.76,-7469.94,-11221.54,0.53,-0.13,-0.19,Non-Prime Members,Amazon Prime Video,Sales
2021-09,91531.65,34611.92,26128.02,8266.23,6826.52,3179.65,56919.73,12519.31,7764.31,0.62,0.14,0.08,Business Customers,Amazon Web Services (AWS),AWS
2021-09,170930.19,13338.56,24898.16,11851.1,8522.09,2545.39,157591.63,109774.89,105885.65,0.92,0.64,0.62,Non-Prime Members,Amazon Prime Video,Sales
2021-09,162238.95,45296.65,9378.08,5664.94,11431.09,5768.51,116942.3,84699.69,82937.86,0.72,0.52,0.51,International Customers,Amazon Prime Video,Sales
2021-09,77678.15,42144.14,21819.12,6134.51,3472.01,3609.89,35534.01,498.49,-2270.14,0.46,0.01,-0.03,Prime Members,Electronics,Sales
2021-09,81402.4,30208.27,10512.61,14020.34,7282.76,6660.15,51194.13,12718.27,11432.26,0.63,0.16,0.14,Business Customers,Amazon Web Services (AWS),Sales
2021-09,105570.82,48685.06,10455.19,2730.92,8305.95,2061.45,56885.75,33332.25,30773.62,0.54,0.32,0.29,Non-Prime Members,Amazon Prime Video,Sales
2021-09,122678.45,26710.44,26851.79,8313.25,9030.75,6894.47,95968.01,44877.75,40911.33,0.78,0.37,0.33,Prime Members,Electronics,Marketing
2021-09,142738.22,49364.41,11241.72,13866.41,12638.69,3549.67,93373.8,52077.31,49531.54,0.65,0.36,0.35,Business Customers,Amazon Web Services (AWS),Sales
2021-09,105337.05,36716.8,11581.18,9934.72,4231.82,1002.19,68620.25,41870.34,39549.16,0.65,0.4,0.38,Business Customers,Amazon Web Services (AWS),Sales
2021-09,119380.21,35386.85,5016.33,9103.29,12501.81,2142.42,83993.36,55229.5,51848.07,0.7,0.46,0.43,Non-Prime Members,Amazon Prime Video,Sales
2021-09,162120.64,16638.2,26766.73,5246.67,11007.42,9402.54,145482.44,93059.09,88570.27,0.9,0.57,0.55,Prime Members,Electronics,Sales
2021-09,55502.48,45277.11,24814.87,6462.58,9226.32,8806.19,10225.37,-39084.59,-40274.93,0.18,-0.7,-0.73,Non-Prime Members,Amazon Prime Video,Marketing
2021-09,87865.54,27099.59,20683.22,13076.63,11093.86,3102.48,60765.95,12809.76,10267.88,0.69,0.15,0.12,Business Customers,Amazon Web Services (AWS),AWS
2021-09,157002.44,16489.34,23756.64,9269.84,7356.23,8005.35,140513.1,92125.04,90492.08,0.89,0.59,0.58,Business Customers,Amazon Web Services (AWS),AWS
2021-09,184281.03,10504.3,8801.21,8691.65,3799.17,6477.14,173776.72,146007.55,142226.13,0.94,0.79,0.77,International Customers,Amazon Prime Video,Operations
2021-09,126751.62,32390.23,16458.09,3294.54,10654.95,9738.14,94361.39,54215.67,52792.77,0.74,0.43,0.42,Business Customers,Amazon Web Services (AWS),AWS
2021-09,129817.02,31095.98,13780.48,2208.37,8820.74,4362.45,98721.04,69549,65889.77,0.76,0.54,0.51,Business Customers,Amazon Web Services (AWS),AWS
2021-09,66075.8,38774.14,7344.41,14527.91,10311.87,7133.15,27301.66,-12015.68,-14160.41,0.41,-0.18,-0.21,Prime Members,Electronics,Sales
2021-09,117111.86,45610.32,17153.26,6900.82,6393.98,1571.82,71501.53,39481.64,37685.98,0.61,0.34,0.32,Prime Members,Electronics,Sales
2021-09,129892.59,13176.26,28018.49,9841.77,13789.27,4566.23,116716.33,60500.57,55755.16,0.9,0.47,0.43,International Customers,Amazon Prime Video,Operations
